time;sensor1 tvalx;sensor1 tminx;sensor1 tmaxx;sensor1 tvaly;sensor1 tminy;sensor1 tmaxy;sensor1 avalx1;sensor1 aminx1;sensor1 amaxx1;sensor1 avaly1;sensor1 aminy1;sensor1 amaxy1;sensor1 avalz1;sensor1 aminz1;sensor1 amaxz1;sensor1 avalx2;sensor1 aminx2;sensor1 amaxx2;sensor1 avaly2;sensor1 aminy2;sensor1 amaxy2;sensor1 avalz2;sensor1 aminz2;sensor1 amaxz2
17-12-2020_11:58:50;739,0;698,0;787,0;3828,0;-813,0;8424,0;71,0;-330,0;444,0;417,0;-210,0;1037,0;16816,0;16318,0;17330,0;0,0;-345,0;287,0;489,0;-46,0;1077,0;16420,0;16086,0;16759,0
17-12-2020_11:58:55;740,0;720,0;763,0;3763,0;274,0;6697,0;68,0;-322,0;414,0;408,0;-93,0;699,0;16816,0;16303,0;17242,0;-3,0;-323,0;275,0;482,0;117,0;781,0;16420,0;16126,0;16808,0
17-12-2020_11:59:00;740,0;735,0;747,0;3719,0;3460,0;3760,0;68,0;-251,0;419,0;410,0;156,0;613,0;16812,0;16394,0;17295,0;1,0;-284,0;286,0;485,0;354,0;642,0;16423,0;16071,0;16771,0
17-12-2020_11:59:05;742,0;732,0;752,0;3735,0;3718,0;3756,0;72,0;-280,0;394,0;412,0;142,0;631,0;16813,0;16403,0;17233,0;-1,0;-284,0;250,0;485,0;337,0;659,0;16418,0;16114,0;16773,0
17-12-2020_11:59:10;745,0;736,0;751,0;3738,0;3728,0;3749,0;67,0;-282,0;414,0;411,0;157,0;611,0;16815,0;16387,0;17307,0;-2,0;-301,0;287,0;487,0;313,0;637,0;16422,0;16108,0;16782,0
17-12-2020_11:59:15;746,0;740,0;754,0;3739,0;3728,0;3753,0;70,0;-318,0;397,0;411,0;176,0;599,0;16814,0;16329,0;17264,0;0,0;-300,0;271,0;486,0;324,0;638,0;16424,0;16145,0;16767,0
17-12-2020_11:59:20;747,0;742,0;754,0;3739,0;3727,0;3749,0;71,0;-323,0;400,0;411,0;180,0;628,0;16813,0;16425,0;17247,0;-2,0;-304,0;262,0;485,0;337,0;632,0;16422,0;16101,0;16741,0
17-12-2020_11:59:25;747,0;741,0;756,0;3738,0;3723,0;3756,0;71,0;-264,0;419,0;409,0;160,0;646,0;16809,0;16425,0;17351,0;1,0;-266,0;264,0;486,0;357,0;628,0;16422,0;16147,0;16731,0
17-12-2020_11:59:30;748,0;742,0;761,0;3738,0;3727,0;3753,0;73,0;-307,0;418,0;411,0;154,0;617,0;16814,0;16393,0;17276,0;-2,0;-330,0;305,0;488,0;341,0;628,0;16424,0;16136,0;16708,0
17-12-2020_11:59:35;749,0;743,0;755,0;3737,0;3724,0;3750,0;69,0;-333,0;404,0;413,0;177,0;666,0;16813,0;16386,0;17332,0;-1,0;-301,0;278,0;485,0;335,0;619,0;16424,0;16134,0;16732,0
17-12-2020_11:59:40;749,0;744,0;759,0;3739,0;3729,0;3751,0;73,0;-279,0;416,0;412,0;192,0;643,0;16813,0;16439,0;17312,0;-1,0;-277,0;286,0;486,0;335,0;630,0;16423,0;16077,0;16773,0
17-12-2020_11:59:45;749,0;743,0;755,0;3742,0;3726,0;3756,0;71,0;-312,0;443,0;414,0;168,0;632,0;16810,0;16290,0;17249,0;-7,0;-275,0;264,0;486,0;340,0;623,0;16424,0;16144,0;16733,0
17-12-2020_11:59:50;750,0;744,0;757,0;3743,0;3730,0;3757,0;73,0;-253,0;419,0;413,0;174,0;621,0;16811,0;16399,0;17313,0;-3,0;-286,0;304,0;485,0;337,0;622,0;16421,0;16142,0;16767,0
17-12-2020_11:59:55;750,0;744,0;756,0;3744,0;3732,0;3757,0;75,0;-302,0;434,0;414,0;199,0;656,0;16815,0;16449,0;17348,0;-2,0;-268,0;274,0;485,0;330,0;624,0;16421,0;16137,0;16838,0
17-12-2020_12:00:00;750,0;744,0;759,0;3746,0;3729,0;3759,0;72,0;-362,0;418,0;414,0;186,0;626,0;16817,0;16269,0;17249,0;-3,0;-310,0;277,0;486,0;350,0;620,0;16422,0;16131,0;16749,0
17-12-2020_12:00:05;750,0;742,0;758,0;3746,0;3732,0;3763,0;70,0;-328,0;401,0;414,0;181,0;632,0;16812,0;16339,0;17385,0;0,0;-272,0;284,0;487,0;339,0;632,0;16418,0;16079,0;16779,0
17-12-2020_12:00:10;751,0;744,0;758,0;3748,0;3733,0;3763,0;75,0;-290,0;433,0;414,0;164,0;633,0;16810,0;16415,0;17263,0;2,0;-295,0;296,0;486,0;339,0;633,0;16424,0;16111,0;16760,0
17-12-2020_12:00:15;750,0;743,0;755,0;3748,0;3736,0;3761,0;67,0;-285,0;419,0;412,0;186,0;660,0;16817,0;16369,0;17348,0;4,0;-330,0;256,0;487,0;325,0;628,0;16421,0;16116,0;16728,0
17-12-2020_12:00:20;750,0;738,0;759,0;3749,0;3724,0;3771,0;71,0;-326,0;438,0;413,0;202,0;632,0;16816,0;16309,0;17378,0;0,0;-285,0;281,0;486,0;323,0;647,0;16425,0;16153,0;16763,0
17-12-2020_12:00:25;750,0;743,0;759,0;3750,0;3736,0;3768,0;69,0;-286,0;423,0;415,0;198,0;632,0;16811,0;16436,0;17271,0;-5,0;-326,0;254,0;490,0;334,0;637,0;16422,0;16077,0;16761,0
17-12-2020_12:00:30;750,0;744,0;758,0;3750,0;3739,0;3765,0;65,0;-320,0;419,0;414,0;189,0;608,0;16814,0;16374,0;17286,0;0,0;-331,0;272,0;489,0;347,0;655,0;16421,0;16090,0;16722,0
17-12-2020_12:00:35;750,0;743,0;756,0;3750,0;3735,0;3765,0;74,0;-279,0;429,0;409,0;132,0;613,0;16811,0;16389,0;17375,0;-1,0;-289,0;334,0;489,0;324,0;651,0;16427,0;16115,0;16749,0
17-12-2020_12:00:40;750,0;739,0;764,0;3750,0;3734,0;3769,0;69,0;-314,0;411,0;412,0;177,0;657,0;16819,0;16376,0;17270,0;2,0;-279,0;293,0;489,0;337,0;627,0;16427,0;16119,0;16759,0
17-12-2020_12:00:45;751,0;743,0;761,0;3749,0;3734,0;3773,0;70,0;-271,0;416,0;412,0;163,0;643,0;16817,0;16417,0;17323,0;4,0;-287,0;293,0;487,0;343,0;617,0;16427,0;16116,0;16710,0
17-12-2020_12:00:50;750,0;745,0;757,0;3750,0;3737,0;3772,0;74,0;-316,0;395,0;411,0;145,0;654,0;16815,0;16386,0;17332,0;0,0;-275,0;263,0;486,0;333,0;621,0;16424,0;16107,0;16748,0
17-12-2020_12:00:55;750,0;745,0;757,0;3750,0;3737,0;3765,0;68,0;-271,0;426,0;414,0;167,0;622,0;16815,0;16346,0;17268,0;-2,0;-280,0;288,0;488,0;331,0;674,0;16427,0;16115,0;16751,0
17-12-2020_12:01:00;750,0;744,0;759,0;3751,0;3739,0;3766,0;71,0;-366,0;428,0;416,0;194,0;648,0;16819,0;16419,0;17315,0;0,0;-292,0;280,0;488,0;344,0;634,0;16424,0;16094,0;16721,0
17-12-2020_12:01:05;750,0;740,0;762,0;3752,0;3727,0;3778,0;67,0;-285,0;386,0;414,0;149,0;644,0;16813,0;16378,0;17269,0;-2,0;-288,0;262,0;487,0;350,0;618,0;16423,0;16121,0;16788,0
17-12-2020_12:01:10;750,0;744,0;756,0;3751,0;3735,0;3764,0;75,0;-306,0;407,0;413,0;174,0;625,0;16819,0;16349,0;17366,0;2,0;-281,0;272,0;490,0;331,0;645,0;16422,0;16141,0;16754,0
17-12-2020_12:01:15;751,0;746,0;755,0;3752,0;3743,0;3762,0;75,0;-269,0;416,0;411,0;186,0;641,0;16814,0;16420,0;17244,0;5,0;-265,0;270,0;485,0;335,0;629,0;16423,0;16156,0;16732,0
17-12-2020_12:01:20;751,0;743,0;759,0;3753,0;3737,0;3771,0;71,0;-336,0;374,0;412,0;175,0;639,0;16813,0;16400,0;17294,0;0,0;-253,0;264,0;485,0;337,0;631,0;16423,0;16144,0;16735,0
17-12-2020_12:01:25;751,0;745,0;757,0;3753,0;3739,0;3768,0;68,0;-256,0;412,0;414,0;161,0;658,0;16812,0;16330,0;17287,0;-4,0;-281,0;263,0;488,0;338,0;646,0;16422,0;16117,0;16736,0
17-12-2020_12:01:30;751,0;745,0;758,0;3755,0;3743,0;3771,0;68,0;-311,0;388,0;414,0;200,0;611,0;16817,0;16400,0;17327,0;-1,0;-283,0;253,0;488,0;337,0;639,0;16428,0;16108,0;16782,0
17-12-2020_12:01:35;751,0;744,0;759,0;3755,0;3741,0;3770,0;69,0;-309,0;408,0;415,0;178,0;638,0;16817,0;16316,0;17320,0;0,0;-271,0;286,0;489,0;345,0;698,0;16428,0;16115,0;16739,0
17-12-2020_12:01:40;751,0;746,0;759,0;3754,0;3743,0;3767,0;69,0;-267,0;389,0;411,0;160,0;623,0;16816,0;16400,0;17303,0;1,0;-289,0;310,0;489,0;328,0;626,0;16422,0;16152,0;16771,0
17-12-2020_12:01:45;751,0;746,0;756,0;3753,0;3742,0;3767,0;67,0;-304,0;416,0;412,0;155,0;623,0;16814,0;16428,0;17293,0;3,0;-305,0;265,0;487,0;349,0;621,0;16427,0;16076,0;16728,0
17-12-2020_12:01:50;751,0;746,0;757,0;3752,0;3740,0;3765,0;67,0;-295,0;405,0;412,0;203,0;634,0;16813,0;16298,0;17289,0;1,0;-264,0;278,0;488,0;355,0;632,0;16424,0;16098,0;16763,0
17-12-2020_12:01:55;751,0;744,0;760,0;3752,0;3732,0;3771,0;66,0;-329,0;437,0;410,0;160,0;625,0;16815,0;16352,0;17404,0;5,0;-259,0;245,0;492,0;336,0;620,0;16427,0;16120,0;16759,0
17-12-2020_12:02:00;751,0;745,0;759,0;3751,0;3729,0;3768,0;67,0;-344,0;409,0;414,0;147,0;630,0;16816,0;16439,0;17256,0;1,0;-294,0;277,0;489,0;345,0;630,0;16425,0;16090,0;16730,0
17-12-2020_12:02:05;750,0;742,0;760,0;3752,0;3705,0;3787,0;71,0;-294,0;427,0;408,0;17,0;760,0;16818,0;16388,0;17338,0;5,0;-313,0;393,0;488,0;149,0;788,0;16421,0;16016,0;16820,0
17-12-2020_12:02:10;751,0;735,0;768,0;3752,0;3725,0;3783,0;70,0;-298,0;380,0;412,0;157,0;656,0;16812,0;16411,0;17295,0;1,0;-302,0;264,0;489,0;334,0;640,0;16423,0;16145,0;16726,0
17-12-2020_12:02:15;751,0;736,0;763,0;3751,0;3726,0;3777,0;70,0;-321,0;387,0;414,0;174,0;646,0;16812,0;16424,0;17303,0;4,0;-309,0;291,0;489,0;298,0;608,0;16426,0;16150,0;16700,0
17-12-2020_12:02:20;751,0;745,0;758,0;3751,0;3740,0;3765,0;68,0;-285,0;434,0;411,0;147,0;669,0;16815,0;16333,0;17330,0;0,0;-271,0;252,0;489,0;264,0;709,0;16424,0;16140,0;16769,0
17-12-2020_12:02:25;750,0;745,0;757,0;3751,0;3734,0;3778,0;70,0;-260,0;430,0;415,0;170,0;622,0;16814,0;16359,0;17361,0;2,0;-300,0;291,0;490,0;334,0;655,0;16423,0;16105,0;16696,0
17-12-2020_12:02:30;750,0;745,0;759,0;3752,0;3735,0;3767,0;69,0;-328,0;407,0;413,0;39,0;813,0;16817,0;16394,0;17342,0;6,0;-296,0;314,0;487,0;121,0;882,0;16421,0;16066,0;16741,0
17-12-2020_12:02:35;749,0;740,0;758,0;3748,0;3697,0;3801,0;72,0;-278,0;417,0;413,0;199,0;633,0;16813,0;16400,0;17321,0;3,0;-324,0;278,0;488,0;344,0;645,0;16423,0;16097,0;16768,0
17-12-2020_12:02:40;749,0;744,0;754,0;3749,0;3737,0;3762,0;69,0;-291,0;414,0;416,0;131,0;647,0;16814,0;16432,0;17350,0;2,0;-275,0;270,0;489,0;320,0;639,0;16428,0;16157,0;16822,0
17-12-2020_12:02:45;750,0;743,0;756,0;3751,0;3733,0;3776,0;70,0;-308,0;414,0;417,0;179,0;651,0;16817,0;16452,0;17281,0;4,0;-275,0;285,0;488,0;314,0;683,0;16423,0;16131,0;16773,0
17-12-2020_12:02:50;751,0;745,0;760,0;3752,0;3741,0;3775,0;70,0;-294,0;416,0;414,0;180,0;681,0;16813,0;16462,0;17286,0;5,0;-288,0;276,0;489,0;304,0;644,0;16417,0;16082,0;16757,0
17-12-2020_12:02:55;750,0;745,0;757,0;3754,0;3745,0;3767,0;71,0;-279,0;413,0;413,0;155,0;667,0;16821,0;16428,0;17221,0;2,0;-283,0;263,0;490,0;327,0;639,0;16423,0;16146,0;16741,0
17-12-2020_12:03:00;750,0;746,0;756,0;3754,0;3740,0;3767,0;72,0;-300,0;438,0;412,0;140,0;625,0;16821,0;16396,0;17233,0;3,0;-272,0;276,0;488,0;335,0;618,0;16424,0;16133,0;16780,0
17-12-2020_12:03:05;751,0;746,0;758,0;3753,0;3740,0;3767,0;70,0;-264,0;416,0;413,0;175,0;649,0;16818,0;16441,0;17349,0;2,0;-299,0;245,0;486,0;346,0;645,0;16422,0;16133,0;16754,0
17-12-2020_12:03:10;750,0;741,0;762,0;3753,0;3727,0;3782,0;71,0;-328,0;413,0;415,0;174,0;662,0;16816,0;16447,0;17274,0;0,0;-301,0;297,0;490,0;330,0;630,0;16423,0;16121,0;16800,0
17-12-2020_12:03:15;750,0;746,0;758,0;3753,0;3742,0;3770,0;72,0;-305,0;396,0;417,0;144,0;646,0;16819,0;16381,0;17345,0;4,0;-271,0;283,0;489,0;348,0;640,0;16423,0;16103,0;16729,0
17-12-2020_12:03:20;750,0;741,0;763,0;3750,0;3721,0;3774,0;71,0;-310,0;395,0;416,0;148,0;654,0;16817,0;16357,0;17275,0;3,0;-315,0;304,0;488,0;301,0;677,0;16421,0;16146,0;16757,0
17-12-2020_12:03:25;751,0;743,0;761,0;3752,0;3736,0;3769,0;71,0;-270,0;412,0;416,0;155,0;637,0;16817,0;16464,0;17365,0;2,0;-310,0;325,0;488,0;343,0;646,0;16425,0;16141,0;16750,0
17-12-2020_12:03:30;751,0;745,0;759,0;3751,0;3733,0;3771,0;70,0;-321,0;415,0;414,0;178,0;669,0;16819,0;16332,0;17315,0;2,0;-314,0;276,0;487,0;346,0;633,0;16422,0;16089,0;16755,0
17-12-2020_12:03:35;751,0;744,0;757,0;3751,0;3739,0;3764,0;70,0;-311,0;423,0;416,0;190,0;628,0;16820,0;16342,0;17291,0;4,0;-262,0;298,0;488,0;339,0;639,0;16423,0;16090,0;16793,0
17-12-2020_12:03:40;750,0;743,0;759,0;3752,0;3739,0;3764,0;74,0;-303,0;426,0;417,0;142,0;661,0;16814,0;16453,0;17360,0;0,0;-314,0;281,0;489,0;345,0;628,0;16425,0;16120,0;16736,0
17-12-2020_12:03:45;751,0;744,0;762,0;3752,0;3733,0;3772,0;77,0;-316,0;422,0;416,0;170,0;625,0;16818,0;16458,0;17328,0;-2,0;-304,0;269,0;486,0;329,0;647,0;16420,0;16034,0;16766,0
17-12-2020_12:03:50;751,0;746,0;757,0;3753,0;3740,0;3768,0;72,0;-329,0;408,0;416,0;203,0;656,0;16824,0;16433,0;17354,0;2,0;-291,0;262,0;488,0;342,0;668,0;16422,0;16130,0;16748,0
17-12-2020_12:03:55;750,0;746,0;757,0;3754,0;3741,0;3769,0;69,0;-293,0;404,0;416,0;189,0;627,0;16817,0;16425,0;17358,0;2,0;-302,0;271,0;487,0;351,0;635,0;16422,0;16124,0;16814,0
17-12-2020_12:04:00;751,0;744,0;761,0;3754,0;3740,0;3769,0;69,0;-305,0;401,0;417,0;173,0;638,0;16820,0;16344,0;17363,0;-1,0;-287,0;287,0;487,0;346,0;620,0;16426,0;16121,0;16815,0
17-12-2020_12:04:05;751,0;746,0;756,0;3755,0;3743,0;3771,0;73,0;-295,0;392,0;417,0;199,0;618,0;16819,0;16405,0;17328,0;2,0;-275,0;261,0;487,0;331,0;630,0;16421,0;16109,0;16712,0
17-12-2020_12:04:10;750,0;745,0;756,0;3754,0;3742,0;3765,0;75,0;-303,0;396,0;416,0;202,0;652,0;16818,0;16374,0;17298,0;4,0;-301,0;320,0;487,0;349,0;623,0;16420,0;16153,0;16700,0
17-12-2020_12:04:15;750,0;740,0;760,0;3754,0;3728,0;3779,0;70,0;-280,0;412,0;414,0;157,0;614,0;16816,0;16305,0;17324,0;1,0;-265,0;266,0;488,0;344,0;640,0;16423,0;16146,0;16761,0
17-12-2020_12:04:20;751,0;745,0;757,0;3754,0;3745,0;3769,0;66,0;-349,0;419,0;417,0;181,0;660,0;16822,0;16357,0;17346,0;0,0;-299,0;280,0;489,0;347,0;652,0;16422,0;16121,0;16753,0
17-12-2020_12:04:25;750,0;746,0;759,0;3754,0;3743,0;3767,0;68,0;-271,0;401,0;414,0;184,0;685,0;16815,0;16462,0;17289,0;3,0;-253,0;292,0;488,0;333,0;625,0;16419,0;16126,0;16731,0
17-12-2020_12:04:30;750,0;745,0;758,0;3753,0;3742,0;3766,0;67,0;-316,0;430,0;418,0;167,0;618,0;16818,0;16434,0;17310,0;2,0;-317,0;264,0;487,0;343,0;645,0;16420,0;16024,0;16766,0
17-12-2020_12:04:35;750,0;744,0;758,0;3753,0;3742,0;3765,0;66,0;-271,0;430,0;415,0;156,0;619,0;16822,0;16419,0;17304,0;3,0;-261,0;265,0;487,0;319,0;622,0;16418,0;16130,0;16749,0
17-12-2020_12:04:40;750,0;742,0;757,0;3753,0;3741,0;3767,0;64,0;-314,0;389,0;415,0;163,0;638,0;16819,0;16365,0;17316,0;2,0;-259,0;291,0;487,0;337,0;651,0;16422,0;16138,0;16726,0
17-12-2020_12:04:45;750,0;738,0;759,0;3754,0;3731,0;3786,0;68,0;-276,0;389,0;415,0;175,0;689,0;16820,0;16435,0;17334,0;0,0;-323,0;256,0;487,0;329,0;630,0;16421,0;16143,0;16756,0
17-12-2020_12:04:50;750,0;745,0;757,0;3754,0;3738,0;3769,0;68,0;-348,0;406,0;415,0;182,0;650,0;16820,0;16393,0;17289,0;3,0;-295,0;255,0;487,0;309,0;631,0;16417,0;16068,0;16696,0
17-12-2020_12:04:55;750,0;745,0;756,0;3753,0;3740,0;3763,0;67,0;-267,0;419,0;414,0;193,0;652,0;16815,0;16290,0;17321,0;0,0;-300,0;274,0;486,0;312,0;653,0;16419,0;16111,0;16810,0
17-12-2020_12:05:00;750,0;743,0;758,0;3752,0;3736,0;3767,0;68,0;-323,0;400,0;413,0;143,0;624,0;16820,0;16440,0;17302,0;3,0;-297,0;284,0;488,0;336,0;650,0;16423,0;16100,0;16733,0
17-12-2020_12:05:05;750,0;741,0;757,0;3750,0;3735,0;3761,0;67,0;-332,0;400,0;417,0;183,0;654,0;16821,0;16400,0;17332,0;0,0;-307,0;284,0;488,0;353,0;648,0;16419,0;16159,0;16747,0
17-12-2020_12:05:10;751,0;745,0;758,0;3750,0;3738,0;3767,0;69,0;-280,0;406,0;412,0;166,0;656,0;16818,0;16435,0;17260,0;5,0;-303,0;282,0;488,0;301,0;633,0;16425,0;16121,0;16749,0
17-12-2020_12:05:15;752,0;738,0;762,0;3751,0;3737,0;3763,0;65,0;-325,0;436,0;415,0;182,0;630,0;16820,0;16296,0;17342,0;3,0;-248,0;294,0;489,0;349,0;634,0;16421,0;16163,0;16726,0
17-12-2020_12:05:20;753,0;749,0;759,0;3750,0;3736,0;3766,0;65,0;-306,0;423,0;414,0;198,0;669,0;16820,0;16354,0;17359,0;0,0;-262,0;278,0;490,0;326,0;639,0;16422,0;16111,0;16777,0
17-12-2020_12:05:25;753,0;742,0;762,0;3750,0;3731,0;3775,0;68,0;-270,0;413,0;415,0;135,0;649,0;16817,0;16373,0;17306,0;2,0;-312,0;289,0;489,0;330,0;633,0;16421,0;16144,0;16722,0
17-12-2020_12:05:30;753,0;748,0;759,0;3749,0;3738,0;3763,0;67,0;-293,0;422,0;418,0;158,0;651,0;16820,0;16327,0;17373,0;8,0;-265,0;301,0;490,0;335,0;633,0;16419,0;16128,0;16733,0
17-12-2020_12:05:35;753,0;747,0;759,0;3748,0;3736,0;3763,0;64,0;-330,0;427,0;417,0;177,0;651,0;16814,0;16416,0;17245,0;4,0;-316,0;282,0;489,0;339,0;673,0;16422,0;16080,0;16742,0
17-12-2020_12:05:40;753,0;748,0;759,0;3747,0;3733,0;3761,0;65,0;-324,0;426,0;418,0;144,0;622,0;16819,0;16383,0;17261,0;-1,0;-288,0;291,0;489,0;347,0;649,0;16422,0;16081,0;16746,0
17-12-2020_12:05:45;753,0;746,0;761,0;3746,0;3734,0;3760,0;68,0;-275,0;411,0;417,0;174,0;647,0;16822,0;16412,0;17333,0;2,0;-251,0;260,0;488,0;338,0;652,0;16420,0;16124,0;16782,0
17-12-2020_12:05:50;753,0;748,0;759,0;3745,0;3735,0;3759,0;63,0;-303,0;397,0;417,0;157,0;613,0;16821,0;16289,0;17291,0;3,0;-277,0;258,0;490,0;313,0;644,0;16421,0;16102,0;16734,0
17-12-2020_12:05:55;752,0;745,0;766,0;3745,0;3727,0;3759,0;64,0;-274,0;402,0;418,0;145,0;624,0;16820,0;16416,0;17233,0;2,0;-339,0;245,0;490,0;334,0;638,0;16425,0;16071,0;16723,0
17-12-2020_12:06:00;750,0;745,0;757,0;3744,0;3729,0;3757,0;64,0;-325,0;424,0;415,0;151,0;624,0;16820,0;16324,0;17312,0;1,0;-281,0;266,0;490,0;341,0;667,0;16420,0;16119,0;16746,0
17-12-2020_12:06:05;750,0;746,0;757,0;3742,0;3732,0;3759,0;70,0;-282,0;404,0;414,0;161,0;641,0;16817,0;16410,0;17265,0;2,0;-275,0;307,0;488,0;338,0;626,0;16418,0;16081,0;16772,0
17-12-2020_12:06:10;750,0;744,0;756,0;3742,0;3730,0;3756,0;65,0;-294,0;396,0;417,0;159,0;668,0;16816,0;16359,0;17290,0;2,0;-257,0;293,0;490,0;342,0;627,0;16420,0;16115,0;16717,0
17-12-2020_12:06:15;750,0;744,0;759,0;3741,0;3729,0;3755,0;66,0;-297,0;421,0;415,0;190,0;656,0;16820,0;16279,0;17292,0;4,0;-320,0;277,0;490,0;337,0;635,0;16420,0;16129,0;16724,0
17-12-2020_12:06:20;750,0;745,0;757,0;3742,0;3730,0;3755,0;65,0;-322,0;417,0;415,0;177,0;606,0;16822,0;16407,0;17244,0;4,0;-256,0;299,0;490,0;327,0;632,0;16416,0;16148,0;16746,0
17-12-2020_12:06:25;750,0;740,0;759,0;3746,0;3733,0;3759,0;66,0;-277,0;404,0;413,0;140,0;642,0;16823,0;16382,0;17314,0;6,0;-280,0;288,0;490,0;336,0;646,0;16420,0;16093,0;16775,0
17-12-2020_12:06:30;750,0;742,0;756,0;3750,0;3733,0;3766,0;71,0;-313,0;428,0;416,0;176,0;668,0;16822,0;16342,0;17304,0;3,0;-324,0;325,0;490,0;310,0;640,0;16421,0;16063,0;16735,0
17-12-2020_12:06:35;749,0;744,0;757,0;3754,0;3742,0;3770,0;63,0;-314,0;389,0;417,0;183,0;636,0;16821,0;16439,0;17353,0;5,0;-301,0;280,0;487,0;321,0;644,0;16416,0;16105,0;16689,0
17-12-2020_12:06:40;750,0;742,0;758,0;3756,0;3741,0;3777,0;70,0;-340,0;401,0;418,0;201,0;624,0;16820,0;16450,0;17300,0;4,0;-283,0;290,0;490,0;341,0;620,0;16414,0;16131,0;16736,0
17-12-2020_12:06:45;749,0;744,0;757,0;3756,0;3736,0;3775,0;69,0;-310,0;453,0;414,0;152,0;652,0;16823,0;16438,0;17280,0;0,0;-305,0;270,0;486,0;322,0;660,0;16420,0;16133,0;16708,0
17-12-2020_12:06:50;749,0;745,0;757,0;3760,0;3747,0;3774,0;68,0;-285,0;385,0;419,0;129,0;670,0;16818,0;16307,0;17300,0;0,0;-308,0;293,0;488,0;328,0;633,0;16418,0;16132,0;16731,0
17-12-2020_12:06:55;749,0;744,0;755,0;3761,0;3748,0;3774,0;70,0;-266,0;427,0;416,0;175,0;651,0;16819,0;16416,0;17207,0;3,0;-341,0;266,0;487,0;340,0;628,0;16415,0;16093,0;16703,0
17-12-2020_12:07:00;749,0;744,0;755,0;3762,0;3749,0;3775,0;66,0;-284,0;397,0;419,0;182,0;648,0;16819,0;16398,0;17370,0;0,0;-279,0;272,0;488,0;330,0;634,0;16420,0;16129,0;16766,0
17-12-2020_12:07:05;749,0;744,0;754,0;3761,0;3748,0;3774,0;66,0;-272,0;415,0;419,0;212,0;630,0;16819,0;16366,0;17261,0;2,0;-275,0;325,0;491,0;344,0;663,0;16414,0;16119,0;16728,0
17-12-2020_12:07:10;748,0;742,0;755,0;3760,0;3747,0;3770,0;66,0;-344,0;429,0;418,0;174,0;624,0;16819,0;16425,0;17376,0;4,0;-276,0;301,0;488,0;341,0;630,0;16418,0;16136,0;16713,0
17-12-2020_12:07:15;748,0;738,0;753,0;3759,0;3749,0;3772,0;69,0;-267,0;392,0;417,0;171,0;657,0;16822,0;16401,0;17384,0;0,0;-303,0;260,0;487,0;331,0;634,0;16422,0;16099,0;16709,0
17-12-2020_12:07:20;748,0;744,0;754,0;3761,0;3751,0;3774,0;66,0;-252,0;415,0;416,0;191,0;646,0;16825,0;16327,0;17290,0;3,0;-264,0;298,0;488,0;331,0;651,0;16412,0;16095,0;16753,0
17-12-2020_12:07:25;748,0;739,0;761,0;3760,0;3750,0;3773,0;67,0;-278,0;388,0;418,0;204,0;645,0;16819,0;16414,0;17369,0;5,0;-278,0;269,0;489,0;340,0;651,0;16413,0;16102,0;16739,0
17-12-2020_12:07:30;748,0;740,0;755,0;3758,0;3743,0;3772,0;65,0;-328,0;393,0;414,0;160,0;650,0;16821,0;16402,0;17373,0;8,0;-282,0;293,0;489,0;353,0;628,0;16414,0;16120,0;16748,0
17-12-2020_12:07:35;747,0;741,0;754,0;3758,0;3747,0;3768,0;66,0;-343,0;432,0;418,0;198,0;620,0;16825,0;16313,0;17369,0;-5,0;-274,0;281,0;488,0;331,0;620,0;16421,0;16096,0;16765,0
17-12-2020_12:07:40;748,0;741,0;754,0;3761,0;3749,0;3775,0;65,0;-308,0;409,0;418,0;178,0;662,0;16823,0;16418,0;17419,0;0,0;-327,0;258,0;488,0;352,0;626,0;16415,0;16087,0;16766,0
17-12-2020_12:07:45;748,0;742,0;755,0;3765,0;3752,0;3777,0;67,0;-332,0;434,0;418,0;148,0;645,0;16828,0;16417,0;17412,0;0,0;-265,0;285,0;487,0;313,0;635,0;16413,0;16121,0;16800,0
17-12-2020_12:07:50;747,0;743,0;753,0;3767,0;3757,0;3778,0;69,0;-300,0;393,0;420,0;163,0;625,0;16824,0;16422,0;17323,0;1,0;-305,0;281,0;488,0;336,0;658,0;16416,0;16138,0;16738,0
17-12-2020_12:07:55;747,0;743,0;754,0;3768,0;3756,0;3780,0;67,0;-340,0;436,0;418,0;174,0;633,0;16823,0;16414,0;17293,0;3,0;-325,0;279,0;488,0;334,0;647,0;16416,0;16105,0;16764,0
17-12-2020_12:08:00;747,0;742,0;752,0;3770,0;3758,0;3783,0;65,0;-317,0;404,0;418,0;206,0;625,0;16823,0;16413,0;17280,0;-2,0;-287,0;279,0;488,0;357,0;642,0;16416,0;16118,0;16748,0
17-12-2020_12:08:05;747,0;743,0;752,0;3771,0;3761,0;3784,0;69,0;-274,0;397,0;421,0;167,0;651,0;16825,0;16345,0;17270,0;-1,0;-343,0;285,0;487,0;326,0;639,0;16413,0;16105,0;16723,0
17-12-2020_12:08:10;747,0;742,0;754,0;3771,0;3763,0;3783,0;70,0;-305,0;408,0;419,0;184,0;617,0;16822,0;16464,0;17286,0;1,0;-285,0;315,0;487,0;338,0;626,0;16418,0;16103,0;16721,0
17-12-2020_12:08:15;747,0;744,0;751,0;3771,0;3762,0;3784,0;68,0;-351,0;411,0;417,0;171,0;639,0;16823,0;16387,0;17373,0;3,0;-353,0;283,0;488,0;328,0;631,0;16411,0;16096,0;16760,0
