time;sensor1 tvalx;sensor1 tminx;sensor1 tmaxx;sensor1 tvaly;sensor1 tminy;sensor1 tmaxy;sensor1 avalx1;sensor1 aminx1;sensor1 amaxx1;sensor1 avaly1;sensor1 aminy1;sensor1 amaxy1;sensor1 avalz1;sensor1 aminz1;sensor1 amaxz1;sensor1 avalx2;sensor1 aminx2;sensor1 amaxx2;sensor1 avaly2;sensor1 aminy2;sensor1 amaxy2;sensor1 avalz2;sensor1 aminz2;sensor1 amaxz2
04-01-2021_12:15:35;-16,0;-23,0;-9,0;-60,0;-71,0;-49,0;211,0;-138,0;542,0;329,0;70,0;549,0;16613,0;16179,0;17143,0;-14,0;-291,0;235,0;417,0;274,0;567,0;16593,0;16333,0;16918,0
04-01-2021_12:15:40;-16,0;-24,0;-9,0;-62,0;-78,0;-38,0;215,0;-115,0;550,0;330,0;86,0;535,0;16613,0;16189,0;17114,0;-13,0;-280,0;242,0;417,0;271,0;574,0;16591,0;16296,0;16903,0
04-01-2021_12:15:45;-16,0;-33,0;-6,0;-64,0;-79,0;-44,0;216,0;-177,0;552,0;333,0;87,0;525,0;16611,0;16075,0;17103,0;-14,0;-294,0;234,0;416,0;282,0;553,0;16592,0;16353,0;16882,0
04-01-2021_12:15:50;-17,0;-23,0;-11,0;-66,0;-76,0;-54,0;213,0;-146,0;548,0;331,0;118,0;539,0;16617,0;16224,0;17089,0;-15,0;-279,0;233,0;417,0;268,0;552,0;16593,0;16331,0;16882,0
04-01-2021_12:15:55;-16,0;-22,0;-12,0;-67,0;-81,0;-52,0;216,0;-134,0;536,0;330,0;117,0;570,0;16612,0;16151,0;17087,0;-14,0;-282,0;251,0;415,0;279,0;560,0;16591,0;16354,0;16880,0
04-01-2021_12:16:00;-17,0;-27,0;-10,0;-69,0;-85,0;-55,0;215,0;-229,0;562,0;330,0;50,0;531,0;16617,0;16132,0;17112,0;-15,0;-269,0;241,0;417,0;269,0;590,0;16593,0;16304,0;16884,0
04-01-2021_12:16:05;-17,0;-27,0;-9,0;-71,0;-88,0;-51,0;214,0;-266,0;576,0;329,0;103,0;535,0;16613,0;16259,0;17032,0;-13,0;-268,0;234,0;414,0;271,0;557,0;16591,0;16341,0;16913,0
04-01-2021_12:16:10;-16,0;-22,0;-12,0;-72,0;-86,0;-58,0;216,0;-117,0;555,0;331,0;96,0;544,0;16614,0;16157,0;17049,0;-11,0;-303,0;232,0;415,0;278,0;561,0;16588,0;16316,0;16934,0
04-01-2021_12:16:15;-17,0;-22,0;-12,0;-73,0;-84,0;-62,0;212,0;-177,0;559,0;331,0;86,0;542,0;16616,0;16180,0;17065,0;-14,0;-301,0;220,0;416,0;244,0;575,0;16588,0;16331,0;16904,0
04-01-2021_12:16:20;-17,0;-22,0;-12,0;-75,0;-91,0;-62,0;215,0;-113,0;559,0;330,0;94,0;564,0;16609,0;16201,0;17128,0;-11,0;-290,0;240,0;418,0;271,0;552,0;16588,0;16289,0;16905,0
04-01-2021_12:16:25;-17,0;-21,0;-11,0;-76,0;-88,0;-65,0;214,0;-165,0;554,0;327,0;98,0;545,0;16613,0;16254,0;17105,0;-14,0;-286,0;245,0;416,0;227,0;555,0;16592,0;16322,0;16883,0
04-01-2021_12:16:30;-17,0;-23,0;-11,0;-78,0;-93,0;-60,0;213,0;-138,0;546,0;331,0;73,0;543,0;16617,0;16223,0;17039,0;-13,0;-302,0;235,0;416,0;250,0;560,0;16589,0;16332,0;16897,0
04-01-2021_12:16:35;-17,0;-24,0;-12,0;-79,0;-96,0;-61,0;214,0;-153,0;563,0;331,0;60,0;521,0;16613,0;16212,0;17055,0;-9,0;-313,0;237,0;415,0;282,0;551,0;16594,0;16322,0;16889,0
04-01-2021_12:16:40;-17,0;-23,0;-11,0;-80,0;-95,0;-70,0;217,0;-116,0;539,0;329,0;65,0;549,0;16616,0;16189,0;17141,0;-14,0;-314,0;230,0;415,0;256,0;555,0;16592,0;16349,0;16908,0
04-01-2021_12:16:45;-32,0;-469,0;699,0;1098,0;-25651,0;25463,0;213,0;-280,0;685,0;321,0;-2588,0;2804,0;16615,0;15315,0;17774,0;-12,0;-527,0;659,0;411,0;-2253,0;2658,0;16590,0;15570,0;17779,0
04-01-2021_12:16:50;-36,0;-761,0;526,0;-1255,0;-25649,0;25653,0;204,0;-293,0;780,0;346,0;-3157,0;2647,0;16615,0;15275,0;17823,0;-14,0;-589,0;538,0;435,0;-2947,0;2657,0;16596,0;15578,0;17583,0
04-01-2021_12:16:55;-14,0;-381,0;271,0;-2717,0;-23976,0;24970,0;211,0;-193,0;613,0;316,0;-1490,0;1917,0;16613,0;15552,0;17511,0;-16,0;-522,0;492,0;403,0;-1343,0;1922,0;16591,0;15708,0;17420,0
04-01-2021_12:17:00;-45,0;-224,0;131,0;2544,0;-17237,0;23095,0;206,0;-200,0;628,0;333,0;-1319,0;1560,0;16621,0;15897,0;17466,0;-16,0;-423,0;411,0;421,0;-1116,0;1606,0;16593,0;15935,0;17240,0
04-01-2021_12:17:05;-6,0;-180,0;241,0;-1213,0;-20509,0;11427,0;216,0;-278,0;660,0;332,0;-1136,0;2167,0;16615,0;15515,0;17678,0;-14,0;-357,0;425,0;421,0;-894,0;2055,0;16592,0;15808,0;17416,0
04-01-2021_12:17:10;-22,0;-168,0;221,0;-310,0;-16093,0;10628,0;209,0;-196,0;664,0;330,0;-1025,0;1398,0;16616,0;15734,0;17663,0;-15,0;-469,0;378,0;421,0;-897,0;1431,0;16591,0;15923,0;17224,0
04-01-2021_12:17:15;-54,0;-308,0;290,0;2129,0;-22206,0;20115,0;209,0;-143,0;583,0;328,0;-723,0;1237,0;16616,0;15920,0;17296,0;-14,0;-313,0;414,0;417,0;-407,0;1210,0;16591,0;16001,0;17147,0
04-01-2021_12:17:20;-12,0;-109,0;139,0;-893,0;-17661,0;9096,0;214,0;-127,0;541,0;331,0;50,0;615,0;16614,0;16142,0;17191,0;-12,0;-248,0;229,0;416,0;211,0;621,0;16587,0;16284,0;16905,0
04-01-2021_12:17:25;-17,0;-26,0;-7,0;-70,0;-163,0;96,0;210,0;-186,0;563,0;330,0;79,0;581,0;16615,0;16177,0;17095,0;-13,0;-282,0;244,0;416,0;267,0;575,0;16592,0;16348,0;16918,0
04-01-2021_12:17:30;-18,0;-24,0;-13,0;-81,0;-94,0;-68,0;212,0;-151,0;574,0;329,0;89,0;534,0;16614,0;16244,0;17081,0;-10,0;-283,0;240,0;416,0;270,0;587,0;16592,0;16284,0;16891,0
04-01-2021_12:17:35;-18,0;-23,0;-15,0;-81,0;-95,0;-68,0;211,0;-176,0;561,0;328,0;75,0;541,0;16614,0;16247,0;17162,0;-11,0;-291,0;237,0;416,0;263,0;550,0;16592,0;16336,0;16871,0
04-01-2021_12:17:40;-18,0;-29,0;-7,0;-82,0;-104,0;-62,0;210,0;-127,0;542,0;330,0;79,0;579,0;16613,0;16171,0;17165,0;-10,0;-268,0;244,0;418,0;276,0;599,0;16588,0;16345,0;16864,0
04-01-2021_12:17:45;-18,0;-24,0;-12,0;-83,0;-97,0;-69,0;209,0;-126,0;564,0;330,0;98,0;605,0;16612,0;16142,0;17149,0;-11,0;-259,0;231,0;417,0;269,0;587,0;16592,0;16320,0;16888,0
04-01-2021_12:17:50;-18,0;-25,0;-12,0;-83,0;-96,0;-68,0;216,0;-163,0;553,0;334,0;126,0;569,0;16618,0;16231,0;17127,0;-14,0;-317,0;228,0;419,0;274,0;566,0;16592,0;16339,0;16880,0
04-01-2021_12:17:55;-18,0;-26,0;-14,0;-84,0;-94,0;-70,0;211,0;-143,0;538,0;327,0;89,0;552,0;16617,0;16150,0;16983,0;-12,0;-292,0;234,0;419,0;289,0;567,0;16588,0;16309,0;16882,0
04-01-2021_12:18:00;-18,0;-26,0;-11,0;-85,0;-100,0;-72,0;217,0;-95,0;545,0;329,0;54,0;543,0;16614,0;16164,0;17121,0;-10,0;-267,0;262,0;418,0;272,0;552,0;16589,0;16315,0;16855,0
04-01-2021_12:18:05;-18,0;-28,0;-10,0;-86,0;-100,0;-63,0;217,0;-171,0;573,0;331,0;73,0;580,0;16611,0;16191,0;17093,0;-11,0;-284,0;257,0;417,0;291,0;568,0;16590,0;16294,0;16865,0
04-01-2021_12:18:10;-19,0;-24,0;-13,0;-87,0;-105,0;-74,0;216,0;-106,0;551,0;330,0;85,0;539,0;16621,0;16094,0;17077,0;-10,0;-285,0;229,0;418,0;280,0;590,0;16591,0;16288,0;16876,0
04-01-2021_12:18:15;-18,0;-24,0;-13,0;-88,0;-103,0;-74,0;212,0;-202,0;544,0;330,0;65,0;559,0;16618,0;16209,0;17101,0;-12,0;-277,0;239,0;420,0;269,0;566,0;16593,0;16311,0;16897,0
04-01-2021_12:18:20;-19,0;-25,0;-15,0;-89,0;-103,0;-76,0;209,0;-152,0;552,0;329,0;91,0;538,0;16617,0;16177,0;17087,0;-14,0;-273,0;249,0;419,0;275,0;572,0;16592,0;16307,0;16896,0
04-01-2021_12:18:25;-18,0;-26,0;-12,0;-90,0;-107,0;-77,0;215,0;-109,0;560,0;327,0;101,0;557,0;16613,0;16151,0;17165,0;-11,0;-277,0;242,0;418,0;274,0;550,0;16589,0;16327,0;16913,0
04-01-2021_12:18:30;-19,0;-24,0;-14,0;-91,0;-103,0;-74,0;213,0;-177,0;563,0;329,0;106,0;533,0;16616,0;16156,0;17106,0;-15,0;-283,0;240,0;416,0;268,0;558,0;16590,0;16328,0;16920,0
04-01-2021_12:18:35;-19,0;-23,0;-15,0;-93,0;-105,0;-80,0;217,0;-107,0;562,0;330,0;113,0;539,0;16615,0;16128,0;17078,0;-12,0;-269,0;245,0;416,0;282,0;555,0;16593,0;16342,0;16870,0
04-01-2021_12:18:40;-19,0;-24,0;-14,0;-94,0;-107,0;-81,0;212,0;-148,0;525,0;332,0;106,0;555,0;16615,0;16109,0;17071,0;-11,0;-319,0;277,0;416,0;272,0;576,0;16590,0;16337,0;16913,0
04-01-2021_12:18:45;-19,0;-27,0;-15,0;-95,0;-115,0;-83,0;212,0;-101,0;572,0;330,0;57,0;551,0;16616,0;16139,0;17131,0;-13,0;-287,0;216,0;416,0;286,0;607,0;16591,0;16300,0;16866,0
04-01-2021_12:18:50;-19,0;-26,0;-8,0;-97,0;-120,0;-77,0;215,0;-151,0;576,0;331,0;101,0;538,0;16616,0;16222,0;17021,0;-15,0;-334,0;229,0;416,0;251,0;584,0;16591,0;16335,0;16909,0
04-01-2021_12:18:55;-19,0;-24,0;-15,0;-99,0;-110,0;-89,0;210,0;-161,0;548,0;331,0;53,0;558,0;16614,0;16176,0;17096,0;-15,0;-277,0;244,0;417,0;264,0;590,0;16590,0;16294,0;16909,0
04-01-2021_12:19:00;-20,0;-24,0;-16,0;-99,0;-115,0;-88,0;214,0;-173,0;553,0;329,0;103,0;556,0;16615,0;16096,0;17082,0;-10,0;-264,0;213,0;416,0;267,0;564,0;16586,0;16307,0;16878,0
04-01-2021_12:19:05;-19,0;-35,0;-5,0;-101,0;-118,0;-86,0;215,0;-174,0;559,0;330,0;87,0;582,0;16613,0;16193,0;17165,0;-10,0;-317,0;242,0;415,0;265,0;572,0;16589,0;16350,0;16883,0
04-01-2021_12:19:10;-20,0;-27,0;-13,0;-103,0;-120,0;-87,0;217,0;-173,0;576,0;333,0;95,0;533,0;16618,0;16184,0;17118,0;-11,0;-305,0;252,0;415,0;283,0;576,0;16588,0;16285,0;16922,0
04-01-2021_12:19:15;-19,0;-27,0;-14,0;-104,0;-122,0;-91,0;214,0;-198,0;567,0;332,0;85,0;575,0;16617,0;16067,0;17144,0;-14,0;-317,0;256,0;416,0;277,0;553,0;16589,0;16327,0;16882,0
04-01-2021_12:19:20;-20,0;-29,0;-8,0;-106,0;-123,0;-89,0;213,0;-140,0;557,0;331,0;68,0;538,0;16615,0;16092,0;17191,0;-15,0;-312,0;235,0;418,0;274,0;567,0;16590,0;16279,0;16883,0
04-01-2021_12:19:25;-19,0;-26,0;-12,0;-106,0;-119,0;-95,0;213,0;-120,0;564,0;331,0;57,0;538,0;16613,0;16150,0;17053,0;-12,0;-258,0;250,0;419,0;267,0;565,0;16589,0;16322,0;16875,0
04-01-2021_12:19:30;-19,0;-31,0;-9,0;-110,0;-155,0;-70,0;212,0;-121,0;573,0;329,0;78,0;550,0;16616,0;16203,0;17128,0;-11,0;-275,0;267,0;420,0;272,0;568,0;16592,0;16311,0;16907,0
04-01-2021_12:19:35;-19,0;-28,0;-1,0;-132,0;-908,0;232,0;210,0;-151,0;552,0;332,0;62,0;570,0;16617,0;16209,0;17078,0;-7,0;-278,0;240,0;417,0;191,0;646,0;16589,0;16364,0;16899,0
04-01-2021_12:19:40;-23,0;-309,0;285,0;-68,0;-14963,0;16744,0;211,0;-748,0;1273,0;333,0;-4655,0;4183,0;16621,0;14415,0;18530,0;-12,0;-909,0;752,0;421,0;-4290,0;4104,0;16590,0;14889,0;18135,0
04-01-2021_12:19:45;-15,0;-75,0;12,0;-27,0;-1239,0;2427,0;220,0;-154,0;596,0;328,0;-813,0;1420,0;16618,0;15758,0;17385,0;-15,0;-296,0;250,0;416,0;-640,0;1409,0;16590,0;16006,0;17209,0
04-01-2021_12:19:50;-13,0;-37,0;11,0;-36,0;-870,0;630,0;219,0;-155,0;592,0;334,0;-314,0;876,0;16618,0;16009,0;17175,0;-14,0;-271,0;255,0;419,0;-104,0;938,0;16590,0;16220,0;17004,0
04-01-2021_12:19:55;-12,0;-30,0;3,0;-70,0;-645,0;464,0;214,0;-136,0;541,0;331,0;19,0;629,0;16614,0;16085,0;17085,0;-10,0;-260,0;269,0;416,0;209,0;664,0;16591,0;16268,0;16909,0
04-01-2021_12:20:00;-15,0;-24,0;-9,0;-65,0;-87,0;-51,0;215,0;-200,0;566,0;332,0;46,0;558,0;16616,0;16086,0;17136,0;-13,0;-299,0;232,0;418,0;285,0;571,0;16592,0;16308,0;16922,0
04-01-2021_12:20:05;-16,0;-23,0;-9,0;-68,0;-85,0;-53,0;215,0;-160,0;565,0;333,0;122,0;572,0;16617,0;16132,0;17117,0;-12,0;-273,0;230,0;418,0;273,0;593,0;16588,0;16274,0;16896,0
04-01-2021_12:20:10;-16,0;-22,0;-8,0;-70,0;-86,0;-51,0;217,0;-161,0;560,0;332,0;118,0;570,0;16615,0;16127,0;17114,0;-12,0;-288,0;242,0;419,0;249,0;559,0;16593,0;16299,0;16878,0
04-01-2021_12:20:15;-16,0;-32,0;-5,0;-71,0;-97,0;-35,0;216,0;-177,0;560,0;330,0;89,0;554,0;16612,0;16188,0;17081,0;-13,0;-276,0;233,0;418,0;278,0;570,0;16590,0;16334,0;16899,0
04-01-2021_12:20:20;-16,0;-21,0;-12,0;-73,0;-82,0;-61,0;215,0;-184,0;570,0;331,0;60,0;561,0;16613,0;16123,0;17106,0;-13,0;-298,0;246,0;418,0;265,0;582,0;16588,0;16331,0;16911,0
04-01-2021_12:20:25;-17,0;-23,0;-13,0;-73,0;-87,0;-58,0;218,0;-134,0;564,0;331,0;87,0;537,0;16613,0;16248,0;17108,0;-12,0;-306,0;245,0;418,0;257,0;561,0;16591,0;16349,0;16895,0
04-01-2021_12:20:30;-16,0;-23,0;-10,0;-74,0;-88,0;-62,0;214,0;-144,0;569,0;332,0;117,0;545,0;16617,0;16224,0;17062,0;-12,0;-275,0;242,0;418,0;258,0;592,0;16590,0;16323,0;16889,0
04-01-2021_12:20:35;-17,0;-28,0;-7,0;-75,0;-97,0;-55,0;210,0;-158,0;555,0;330,0;68,0;537,0;16618,0;16169,0;17159,0;-15,0;-303,0;268,0;418,0;266,0;558,0;16591,0;16323,0;16874,0
04-01-2021_12:20:40;-17,0;-22,0;-13,0;-75,0;-92,0;-64,0;212,0;-159,0;548,0;329,0;97,0;550,0;16615,0;16211,0;17144,0;-14,0;-313,0;225,0;415,0;269,0;568,0;16591,0;16370,0;16927,0
04-01-2021_12:20:45;-17,0;-22,0;-13,0;-76,0;-90,0;-63,0;211,0;-148,0;552,0;332,0;104,0;553,0;16615,0;16130,0;17124,0;-13,0;-297,0;215,0;418,0;276,0;561,0;16590,0;16327,0;16885,0
04-01-2021_12:20:50;-17,0;-22,0;-12,0;-77,0;-88,0;-66,0;219,0;-173,0;546,0;332,0;87,0;539,0;16617,0;16187,0;17103,0;-12,0;-289,0;229,0;416,0;279,0;568,0;16591,0;16337,0;16938,0
04-01-2021_12:20:55;-18,0;-24,0;-14,0;-78,0;-94,0;-68,0;211,0;-147,0;542,0;331,0;59,0;549,0;16616,0;16067,0;17093,0;-14,0;-291,0;246,0;418,0;273,0;563,0;16590,0;16331,0;16908,0
04-01-2021_12:21:00;-17,0;-24,0;-12,0;-79,0;-90,0;-68,0;213,0;-188,0;545,0;332,0;104,0;555,0;16618,0;16157,0;17185,0;-13,0;-319,0;263,0;416,0;278,0;564,0;16595,0;16309,0;16917,0
04-01-2021_12:21:05;-18,0;-23,0;-13,0;-81,0;-95,0;-68,0;215,0;-127,0;569,0;329,0;85,0;585,0;16616,0;16200,0;17073,0;-12,0;-315,0;217,0;417,0;256,0;553,0;16593,0;16344,0;16880,0
04-01-2021_12:21:10;-18,0;-22,0;-11,0;-82,0;-92,0;-70,0;213,0;-181,0;553,0;332,0;115,0;584,0;16615,0;16205,0;17133,0;-14,0;-301,0;228,0;418,0;278,0;566,0;16594,0;16332,0;16896,0
04-01-2021_12:21:15;-18,0;-23,0;-14,0;-84,0;-98,0;-74,0;210,0;-183,0;549,0;332,0;67,0;563,0;16613,0;16201,0;17075,0;-11,0;-292,0;234,0;416,0;263,0;548,0;16590,0;16301,0;16902,0
04-01-2021_12:21:20;-18,0;-22,0;-15,0;-86,0;-101,0;-75,0;218,0;-163,0;556,0;333,0;64,0;535,0;16617,0;16148,0;17092,0;-10,0;-283,0;227,0;417,0;253,0;570,0;16592,0;16333,0;16904,0
04-01-2021_12:21:25;-18,0;-23,0;-13,0;-87,0;-100,0;-75,0;212,0;-139,0;559,0;331,0;100,0;567,0;16615,0;16137,0;17127,0;-16,0;-324,0;222,0;417,0;284,0;575,0;16591,0;16288,0;16913,0
04-01-2021_12:21:30;-18,0;-23,0;-13,0;-88,0;-103,0;-76,0;208,0;-119,0;572,0;330,0;94,0;542,0;16616,0;16180,0;17119,0;-12,0;-252,0;239,0;420,0;278,0;560,0;16589,0;16341,0;16874,0
04-01-2021_12:21:35;-18,0;-25,0;-15,0;-90,0;-103,0;-79,0;211,0;-141,0;588,0;332,0;80,0;568,0;16613,0;16198,0;17143,0;-14,0;-299,0;224,0;417,0;279,0;548,0;16589,0;16345,0;16899,0
04-01-2021_12:21:40;-18,0;-24,0;-15,0;-92,0;-105,0;-79,0;213,0;-152,0;554,0;331,0;114,0;542,0;16617,0;16121,0;17126,0;-12,0;-310,0;223,0;419,0;256,0;552,0;16587,0;16258,0;16876,0
04-01-2021_12:21:45;-18,0;-24,0;-13,0;-93,0;-106,0;-79,0;214,0;-147,0;545,0;331,0;124,0;554,0;16616,0;16207,0;17196,0;-16,0;-321,0;224,0;419,0;265,0;558,0;16590,0;16326,0;16919,0
04-01-2021_12:21:50;-19,0;-25,0;-12,0;-95,0;-110,0;-83,0;214,0;-134,0;621,0;331,0;92,0;532,0;16614,0;16188,0;17083,0;-11,0;-291,0;247,0;416,0;245,0;561,0;16587,0;16319,0;16889,0
04-01-2021_12:21:55;-18,0;-24,0;-12,0;-96,0;-111,0;-81,0;210,0;-190,0;574,0;328,0;100,0;555,0;16618,0;16119,0;17172,0;-15,0;-310,0;271,0;417,0;284,0;579,0;16587,0;16341,0;16882,0
04-01-2021_12:22:00;-19,0;-24,0;-14,0;-97,0;-114,0;-81,0;213,0;-186,0;568,0;329,0;91,0;553,0;16615,0;16233,0;17061,0;-10,0;-263,0;243,0;416,0;285,0;563,0;16589,0;16307,0;16888,0
04-01-2021_12:22:05;-19,0;-25,0;-13,0;-99,0;-114,0;-86,0;213,0;-119,0;558,0;330,0;67,0;599,0;16620,0;16189,0;17129,0;-14,0;-294,0;275,0;415,0;272,0;552,0;16591,0;16347,0;16914,0
04-01-2021_12:22:10;-19,0;-25,0;-14,0;-100,0;-112,0;-86,0;212,0;-155,0;539,0;330,0;103,0;531,0;16619,0;16240,0;17071,0;-11,0;-293,0;223,0;417,0;277,0;566,0;16588,0;16325,0;16877,0
04-01-2021_12:22:15;-19,0;-23,0;-16,0;-99,0;-135,0;-74,0;213,0;-144,0;543,0;329,0;92,0;566,0;16616,0;16193,0;17073,0;-15,0;-297,0;212,0;416,0;260,0;569,0;16591,0;16293,0;16882,0
04-01-2021_12:22:20;-25,0;-372,0;351,0;-127,0;-19302,0;20065,0;217,0;-455,0;965,0;330,0;-5752,0;3543,0;16618,0;14580,0;18582,0;-19,0;-590,0;551,0;417,0;-5410,0;3505,0;16592,0;14598,0;18487,0
04-01-2021_12:22:25;-15,0;-106,0;88,0;-124,0;-5542,0;4536,0;211,0;-187,0;609,0;336,0;-970,0;1507,0;16617,0;15782,0;17590,0;-19,0;-300,0;263,0;420,0;-726,0;1511,0;16593,0;16048,0;17215,0
04-01-2021_12:22:30;-15,0;-43,0;8,0;-51,0;-1178,0;1239,0;218,0;-153,0;593,0;333,0;-448,0;1169,0;16618,0;15964,0;17167,0;-14,0;-264,0;239,0;418,0;-253,0;1172,0;16590,0;16142,0;17049,0
04-01-2021_12:22:35;-16,0;-38,0;3,0;-33,0;-981,0;859,0;214,0;-203,0;550,0;332,0;-115,0;852,0;16617,0;16110,0;17295,0;-15,0;-305,0;242,0;417,0;-19,0;862,0;16587,0;16261,0;16975,0
04-01-2021_12:22:40;-16,0;-24,0;0,0;-50,0;-732,0;609,0;214,0;-156,0;554,0;332,0;120,0;542,0;16618,0;16105,0;17078,0;-15,0;-269,0;241,0;416,0;263,0;569,0;16590,0;16336,0;16864,0
04-01-2021_12:22:45;-19,0;-24,0;-15,0;-47,0;-62,0;-34,0;215,0;-154,0;570,0;334,0;61,0;541,0;16619,0;16160,0;17122,0;-16,0;-283,0;232,0;416,0;249,0;580,0;16590,0;16299,0;16911,0
04-01-2021_12:22:50;-20,0;-24,0;-15,0;-50,0;-65,0;-41,0;215,0;-160,0;552,0;330,0;89,0;559,0;16615,0;16171,0;17143,0;-13,0;-268,0;233,0;417,0;269,0;534,0;16587,0;16338,0;16856,0
04-01-2021_12:22:55;-20,0;-26,0;-15,0;-52,0;-63,0;-40,0;213,0;-179,0;544,0;333,0;75,0;557,0;16620,0;16224,0;17110,0;-14,0;-299,0;238,0;417,0;273,0;562,0;16590,0;16281,0;16937,0
04-01-2021_12:23:00;-20,0;-25,0;-17,0;-52,0;-65,0;-38,0;217,0;-173,0;535,0;333,0;73,0;529,0;16619,0;16078,0;17065,0;-14,0;-316,0;236,0;417,0;278,0;548,0;16592,0;16337,0;16879,0
04-01-2021_12:23:05;-20,0;-24,0;-18,0;-53,0;-65,0;-40,0;214,0;-157,0;541,0;333,0;83,0;549,0;16617,0;16182,0;17089,0;-18,0;-278,0;233,0;418,0;272,0;571,0;16591,0;16329,0;16870,0
04-01-2021_12:23:10;-20,0;-25,0;-14,0;-55,0;-70,0;-39,0;212,0;-112,0;554,0;332,0;70,0;552,0;16619,0;16195,0;17144,0;-13,0;-280,0;231,0;418,0;289,0;537,0;16591,0;16326,0;16895,0
04-01-2021_12:23:15;-20,0;-27,0;-16,0;-56,0;-66,0;-45,0;217,0;-154,0;566,0;331,0;86,0;557,0;16617,0;16120,0;17121,0;-12,0;-259,0;236,0;419,0;280,0;569,0;16590,0;16311,0;16894,0
04-01-2021_12:23:20;-20,0;-27,0;-15,0;-57,0;-69,0;-44,0;217,0;-214,0;538,0;331,0;118,0;567,0;16615,0;16175,0;17103,0;-13,0;-285,0;244,0;421,0;269,0;595,0;16592,0;16319,0;16933,0
04-01-2021_12:23:25;-20,0;-24,0;-17,0;-58,0;-72,0;-46,0;209,0;-183,0;565,0;332,0;100,0;580,0;16619,0;16075,0;17176,0;-12,0;-294,0;244,0;418,0;289,0;593,0;16593,0;16298,0;16856,0
04-01-2021_12:23:30;-20,0;-25,0;-16,0;-60,0;-70,0;-46,0;216,0;-176,0;585,0;331,0;95,0;584,0;16621,0;16188,0;17125,0;-11,0;-283,0;266,0;416,0;256,0;563,0;16589,0;16311,0;16896,0
04-01-2021_12:23:35;-20,0;-25,0;-17,0;-62,0;-74,0;-48,0;214,0;-170,0;554,0;334,0;88,0;554,0;16616,0;16209,0;17013,0;-7,0;-300,0;274,0;419,0;254,0;557,0;16594,0;16332,0;16877,0
04-01-2021_12:23:40;-21,0;-26,0;-16,0;-63,0;-77,0;-47,0;214,0;-191,0;560,0;333,0;123,0;543,0;16619,0;16202,0;17049,0;-13,0;-262,0;247,0;419,0;222,0;548,0;16591,0;16307,0;16874,0
04-01-2021_12:23:45;-20,0;-24,0;-16,0;-65,0;-80,0;-56,0;213,0;-173,0;563,0;333,0;119,0;576,0;16612,0;16241,0;17128,0;-13,0;-290,0;229,0;415,0;275,0;560,0;16589,0;16306,0;16927,0
04-01-2021_12:23:50;-21,0;-27,0;-17,0;-67,0;-79,0;-56,0;213,0;-133,0;572,0;332,0;51,0;588,0;16614,0;16168,0;17161,0;-12,0;-262,0;222,0;418,0;274,0;590,0;16589,0;16275,0;16908,0
04-01-2021_12:23:55;-21,0;-26,0;-17,0;-68,0;-86,0;-58,0;216,0;-129,0;547,0;330,0;92,0;565,0;16614,0;16212,0;17052,0;-10,0;-279,0;242,0;417,0;279,0;568,0;16593,0;16323,0;16857,0
04-01-2021_12:24:00;-21,0;-27,0;-15,0;-69,0;-82,0;-56,0;217,0;-142,0;570,0;329,0;92,0;563,0;16611,0;16159,0;17115,0;-15,0;-290,0;238,0;417,0;264,0;557,0;16592,0;16310,0;16887,0
04-01-2021_12:24:05;-21,0;-25,0;-17,0;-70,0;-81,0;-58,0;218,0;-136,0;560,0;334,0;99,0;553,0;16621,0;16252,0;17111,0;-12,0;-276,0;247,0;418,0;271,0;576,0;16589,0;16347,0;16892,0
04-01-2021_12:24:10;-21,0;-28,0;-16,0;-72,0;-86,0;-61,0;214,0;-158,0;568,0;330,0;104,0;545,0;16620,0;16171,0;17054,0;-9,0;-260,0;239,0;417,0;286,0;546,0;16591,0;16297,0;16869,0
04-01-2021_12:24:15;-21,0;-25,0;-17,0;-73,0;-88,0;-60,0;214,0;-210,0;549,0;332,0;81,0;574,0;16615,0;16182,0;17130,0;-12,0;-324,0;242,0;417,0;259,0;555,0;16593,0;16347,0;16910,0
04-01-2021_12:24:20;-21,0;-26,0;-18,0;-74,0;-89,0;-62,0;214,0;-148,0;583,0;332,0;64,0;548,0;16613,0;16131,0;17145,0;-11,0;-309,0;229,0;418,0;268,0;554,0;16595,0;16324,0;16914,0
04-01-2021_12:24:25;-21,0;-26,0;-17,0;-75,0;-88,0;-64,0;215,0;-114,0;562,0;333,0;83,0;564,0;16618,0;16136,0;17150,0;-13,0;-295,0;223,0;420,0;251,0;598,0;16590,0;16342,0;16907,0
04-01-2021_12:24:30;-21,0;-27,0;-17,0;-75,0;-88,0;-63,0;213,0;-117,0;560,0;330,0;74,0;542,0;16613,0;16203,0;17174,0;-12,0;-295,0;264,0;417,0;272,0;557,0;16588,0;16292,0;16910,0
04-01-2021_12:24:35;-21,0;-27,0;-17,0;-76,0;-89,0;-63,0;212,0;-175,0;560,0;330,0;100,0;579,0;16616,0;16115,0;17080,0;-11,0;-272,0;258,0;418,0;251,0;566,0;16592,0;16317,0;16846,0
04-01-2021_12:24:40;-21,0;-27,0;-15,0;-77,0;-89,0;-62,0;212,0;-150,0;546,0;327,0;102,0;536,0;16615,0;16247,0;17043,0;-13,0;-276,0;241,0;418,0;288,0;571,0;16590,0;16341,0;16882,0
